,date,minTemp,maxTemp,percipitation,wind,windGust
61,1/31/2020,268.7158333333333,277.67833333333334,0.0,1.277125,3.955
62,2/1/2020,273.48083333333335,276.75166666666667,0.07666666666666666,0.9022500000000001,3.6941666666666673
63,2/2/2020,273.055,278.26500000000004,0.4766666666666667,2.1272500000000005,7.566666666666667
64,2/3/2020,273.59999999999997,284.3008333333334,0.45250000000000007,2.0828750000000005,8.025
65,2/4/2020,275.4891666666667,283.675,0.15916666666666665,1.3560833333333333,6.070833333333333
66,2/5/2020,275.7575,282.0116666666667,0.5625,3.060791666666667,9.239166666666668
67,2/6/2020,274.68,276.3283333333334,6.614166666666668,2.9042916666666656,11.38
68,2/7/2020,273.05583333333334,284.59,7.321666666666667,4.241625000000001,20.1675
69,2/8/2020,269.48333333333335,276.3175,0.0,4.461374999999999,12.865833333333336
70,2/9/2020,269.1991666666667,276.44,0.0,2.3878750000000006,8.151666666666667
71,2/10/2020,275.52750000000003,279.9466666666667,8.316666666666666,2.735,8.77
72,2/11/2020,278.14666666666665,280.0941666666667,5.050833333333333,1.1488333333333334,4.3116666666666665
73,2/12/2020,274.5533333333334,279.53333333333336,0.09999999999999999,3.4885000000000006,12.407499999999999
74,2/13/2020,274.745,277.3858333333333,15.987500000000002,1.8130902777777773,9.096666666666666
75,2/14/2020,267.67916666666673,276.9791666666667,0.0,4.5343478260869565,13.112500000000002
76,2/15/2020,260.59083333333336,270.0575,0.0,2.0748749999999996,8.545833333333334
77,2/16/2020,269.40333333333336,278.3025,0.0,2.3249166666666663,9.103333333333333
78,2/17/2020,272.2825,282.03249999999997,0.0,1.3185833333333334,4.005
79,2/18/2020,273.04583333333335,277.6858333333334,0.05416666666666667,3.5910416666666665,9.313333333333334
80,2/19/2020,275.7225000000001,280.02833333333336,0.0,4.536916666666667,13.918333333333337
81,2/20/2020,269.70666666666676,274.7925,0.0,3.0794791666666668,9.139166666666666
82,2/21/2020,264.88000000000005,273.9241666666667,0.0,2.723041666666667,9.740833333333333
83,2/22/2020,268.355,282.2008333333333,0.0,2.6215833333333336,9.754166666666668
84,2/23/2020,269.8,285.3775,0.0,2.245291666666667,6.540833333333334
85,2/24/2020,271.33750000000003,287.78833333333324,0.0,1.3447916666666666,5.849166666666668
86,2/25/2020,277.4816666666667,284.4191666666667,2.3091666666666666,0.905875,3.723333333333334
87,2/26/2020,279.9433333333334,281.02500000000003,0.8375000000000001,2.1484722222222223,6.2375
88,2/27/2020,274.80333333333334,280.1416666666667,12.096666666666668,6.329166666666668,18.988333333333333
89,2/28/2020,270.07083333333327,276.3083333333334,0.0,5.236984126984128,14.357500000000002
90,2/29/2020,270.09999999999997,273.46833333333336,0.0,4.004208333333333,11.710833333333333
91,3/1/2020,266.71250000000003,277.7041666666667,0.0,4.035500000000001,13.144166666666669
92,3/2/2020,269.8641666666667,285.495,0.016666666666666666,2.0443333333333333,7.760833333333334
93,3/3/2020,280.00000000000006,286.9691666666667,4.086666666666668,2.1507916666666667,7.3975
94,3/4/2020,279.3766666666666,285.1408333333334,2.518333333333333,5.737333333333334,18.198333333333334
95,3/5/2020,275.37583333333333,283.2958333333333,0.0,3.361083333333333,10.274999999999999
96,3/6/2020,272.765,280.1425,2.1100000000000003,2.694125,12.354166666666666
97,3/7/2020,272.8641666666667,279.3283333333333,0.1875,5.684246031746032,16.24166666666667
98,3/8/2020,271.1616666666667,287.05833333333334,0.0,2.5901666666666667,7.609999999999999
99,3/9/2020,279.83666666666664,293.93,0.0,3.0863095238095237,8.910000000000002
100,3/10/2020,281.1066666666666,290.84250000000003,0.1366666666666667,2.786706349206349,10.323333333333336
101,3/11/2020,277.8675,287.9225,0.07666666666666666,2.938293650793651,12.25666666666667
102,3/12/2020,274.3433333333333,282.38166666666666,0.0,2.4114236111111116,7.9941666666666675
103,3/13/2020,278.2391666666667,293.21750000000003,7.003333333333333,3.9017460317460326,13.34083333333333
104,3/14/2020,277.39916666666664,285.82166666666666,0.0,4.315416666666666,12.244166666666667
105,3/15/2020,276.605,283.7875,0.5233333333333333,3.524047619047619,8.003333333333334
106,3/16/2020,270.58916666666664,278.3883333333334,0.0,3.3098015873015862,9.859166666666665
107,3/17/2020,275.3516666666667,283.3966666666667,3.0175,1.6971825396825397,5.720833333333334
108,3/18/2020,272.8391666666667,284.2683333333334,0.0,1.982916666666667,9.006666666666666
109,3/19/2020,276.375,282.8733333333334,14.391666666666667,2.653055555555555,9.278333333333334
110,3/20/2020,279.7008333333333,293.27166666666665,0.3433333333333333,2.046086956521739,7.031666666666667
111,3/21/2020,276.95,292.66083333333336,0.0,4.8501587301587294,11.989166666666664
112,3/22/2020,271.22,277.6308333333333,0.0,2.886071428571429,9.330833333333333
113,3/23/2020,273.805,276.31000000000006,16.4925,4.47781746031746,15.013333333333334
114,3/24/2020,273.3683333333334,283.6091666666667,0.0,3.606626984126984,11.545
115,3/25/2020,274.74083333333334,279.47583333333336,0.13,3.316190476190477,9.988333333333333
116,3/26/2020,272.69166666666666,287.07666666666665,0.0,2.4902777777777776,7.800833333333333
117,3/27/2020,279.66,290.99666666666667,0.025000000000000005,2.691507936507937,9.895833333333334
118,3/28/2020,278.2366666666666,282.2991666666666,5.179166666666666,2.961071428571429,8.549166666666666
119,3/29/2020,279.9825,280.9441666666667,6.913333333333334,5.517460317460317,14.075833333333334
120,3/30/2020,277.31416666666667,281.17583333333334,0.06666666666666667,2.0732936507936506,7.1875
121,3/31/2020,276.4266666666667,280.3725,0.7025,1.8867857142857143,7.3875
