,date,minTemp,maxTemp,percipitation,wind,windGust
0,12/1/2018,271.9541666666667,279.6741666666667,0.09999999999999999,0.973030303030303,4.944999999999999
1,12/2/2018,276.6708333333333,283.3325,14.639166666666668,1.9515624999999999,10.3575
2,12/3/2018,281.41,285.0225,0.0325,2.298854166666667,11.138333333333335
3,12/4/2018,272.7558333333333,281.42749999999995,0.0,3.588194444444444,12.199166666666665
4,12/5/2018,267.84,274.6416666666667,0.0,1.9600000000000006,8.729166666666666
5,12/6/2018,268.93833333333333,277.03166666666664,0.0,2.5510069444444445,8.795833333333334
6,12/7/2018,271.8858333333333,275.09499999999997,0.5841666666666666,3.6613194444444446,10.539166666666667
7,12/8/2018,265.02500000000003,273.58,0.0,2.3209722222222227,8.575833333333334
8,12/9/2018,266.96416666666664,273.69083333333333,0.0,1.5676041666666667,7.5249999999999995
9,12/10/2018,267.64916666666664,276.2300000000001,0.0,2.1230902777777776,8.144166666666667
10,12/11/2018,266.9591666666667,276.54083333333335,0.0,1.7380208333333333,5.684166666666667
11,12/12/2018,270.4458333333333,276.86583333333334,0.0,2.3478125000000003,8.196666666666665
12,12/13/2018,268.7658333333334,273.1125,1.413333333333333,2.927951388888889,10.339166666666666
13,12/14/2018,273.50000000000006,279.87083333333334,0.008333333333333333,2.1517361111111106,7.819166666666665
14,12/15/2018,279.205,283.07250000000005,2.170833333333333,1.4063194444444447,7.147500000000001
15,12/16/2018,275.33000000000004,275.415,13.45,4.606493055555555,11.974166666666664
16,12/17/2018,274.79833333333335,279.00333333333333,4.154999999999999,4.330208333333334,12.938333333333334
17,12/18/2018,269.69250000000005,277.0225,0.0,5.687847222222223,15.039166666666667
18,12/19/2018,265.66333333333336,276.515,0.0,2.1759027777777784,8.584166666666667
19,12/20/2018,269.6741666666666,279.74083333333334,1.6475,1.122951388888889,5.2508333333333335
20,12/21/2018,277.9683333333333,288.3541666666667,48.3975,3.9709375,15.995000000000003
21,12/22/2018,276.6575000000001,285.71500000000003,0.665,4.731840277777779,15.709999999999999
22,12/23/2018,272.79249999999996,278.0391666666667,0.0,3.7169791666666665,13.896666666666668
23,12/24/2018,272.80833333333334,278.765,1.336666666666667,1.5324652777777779,8.034999999999998
24,12/25/2018,272.28416666666664,277.00416666666666,0.0,3.166701388888889,9.922500000000001
25,12/26/2018,269.21999999999997,276.58750000000003,0.0,2.183333333333333,6.989166666666667
26,12/27/2018,272.00166666666667,277.56166666666667,0.0,1.730138888888889,7.122500000000001
27,12/28/2018,273.87833333333333,284.9825,14.7125,2.4292708333333337,8.030833333333335
28,12/29/2018,278.0966666666667,286.38,0.0,4.072083333333334,13.509999999999996
29,12/30/2018,260.6925,277.83333333333337,1.0708333333333335,1.331231884057971,12.237499999999997
30,12/31/2018,259.7608333333333,263.72999999999996,1.2833333333333334,2.940659722222223,10.704166666666666
31,1/1/2019,276.8,286.33,22.59416666666667,4.62170138888889,16.77166666666667
32,1/2/2019,271.50416666666666,277.5333333333333,0.0,2.1243055555555554,9.739166666666666
33,1/3/2019,273.21250000000003,279.0783333333333,0.0,2.561111111111112,10.942499999999997
34,1/4/2019,271.2991666666667,279.2866666666667,0.0,2.095277777777777,8.015
35,1/5/2019,276.72416666666675,279.4983333333334,15.939166666666667,3.2315000000000005,11.020000000000001
36,1/6/2019,274.8641666666667,281.2425,0.0,4.042041666666667,12.859166666666667
37,1/7/2019,265.90000000000003,274.2316666666666,0.05833333333333333,3.833159722222222,13.371666666666664
38,1/8/2019,270.8975,278.1183333333334,1.3883333333333332,1.2808680555555556,5.834166666666666
39,1/9/2019,275.9166666666667,279.3983333333333,4.635833333333333,5.256666666666666,15.341666666666667
40,1/10/2019,271.5866666666667,273.5741666666667,0.0,6.388186274509804,14.119166666666667
41,1/11/2019,265.95666666666665,271.33166666666665,0.0,6.013020833333333,14.518333333333336
42,1/12/2019,263.5958333333333,271.7191666666667,0.0,1.6700833333333336,6.713333333333334
43,1/13/2019,267.28000000000003,272.1808333333334,0.0,2.3291319444444447,7.189166666666665
44,1/14/2019,265.94250000000005,272.825,0.0,3.2722569444444445,10.754999999999997
45,1/15/2019,266.5491666666667,274.345,0.0,2.598125,7.506666666666667
46,1/16/2019,267.6758333333333,276.04583333333335,0.0,2.2688333333333337,10.079166666666667
47,1/17/2019,266.8066666666667,275.1,0.0,2.6863541666666664,11.963333333333333
48,1/18/2019,269.51500000000004,275.5733333333334,0.29,1.239965277777778,4.195833333333333
49,1/19/2019,269.4891666666667,274.51583333333326,0.0,1.9319444444444442,6.84
50,1/20/2019,267.5066666666667,274.9633333333333,23.4425,4.484340277777777,15.539166666666667
51,1/21/2019,256.5275,265.3883333333333,0.0,6.200972222222222,17.574166666666663
52,1/22/2019,259.6491666666667,269.6616666666667,0.0,3.283229166666666,14.49583333333333
53,1/23/2019,265.9266666666667,276.6091666666667,0.0,1.216215277777778,11.3425
54,1/24/2019,275.7266666666667,285.1675,30.328333333333337,4.0313888888888885,13.407499999999999
55,1/25/2019,272.2316666666666,277.4325,0.0,4.271597222222224,13.949166666666665
56,1/26/2019,266.09749999999997,273.415,0.0,2.449479166666667,9.0575
57,1/27/2019,268.00833333333327,279.8158333333334,0.0,2.0585763888888886,11.553333333333333
58,1/28/2019,266.86333333333334,275.68666666666667,0.0,3.0860416666666666,9.520000000000001
59,1/29/2019,265.9583333333333,275.7716666666666,3.5266666666666664,2.649375,10.277500000000002
60,1/30/2019,264.6758333333334,276.2408333333333,1.5516666666666665,4.190227272727273,15.046666666666665
61,1/31/2019,255.23749999999998,263.6716666666667,0.0,4.066029411764706,12.369166666666667
